genome_ID	N50	source	technlogy	NCBI_ID	NCBI_name	name	contact	Other	copy number	OTU	novelty_category	description
Sample19_29	7539	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_29	tuesparholt@gmail.com	Circular element	1	2	=	circular elements
Sample19_293	1228	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_293	tuesparholt@gmail.com	Circular element	2	2	=	circular elements
Sample19_309	1207	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_309	tuesparholt@gmail.com	Circular element	15	2	=	circular elements
Sample19_31	7394	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample19_31	tuesparholt@gmail.com	Circular virus-like	10	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample19_315	1154	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_315	tuesparholt@gmail.com	Circular element	13	2	=	circular elements
Sample19_32	7394	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_32	tuesparholt@gmail.com	Circular element	13	2	=	circular elements
Sample19_34	7284	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample19_34	tuesparholt@gmail.com	Circular virus-like	18	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample19_350	1053	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_350	tuesparholt@gmail.com	Circular element	3	2	=	circular elements
Sample19_366	948	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_366	tuesparholt@gmail.com	Circular element	4	2	=	circular elements
Sample19_367	1012	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_367	tuesparholt@gmail.com	Circular element	19	2	=	circular elements
Sample19_37	6306	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_37	tuesparholt@gmail.com	Circular element	2	2	=	circular elements
Sample19_38	6303	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample19_38	tuesparholt@gmail.com	Circular virus-like	14	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample19_39	6180	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample19_39	tuesparholt@gmail.com	plasmid	8	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample19_391	962	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_391	tuesparholt@gmail.com	Circular element	13	2	=	circular elements
Sample19_392	960	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_392	tuesparholt@gmail.com	Circular element	18	2	=	circular elements
Sample19_52	4959	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample19_52	tuesparholt@gmail.com	Circular virus-like	15	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample19_54	4937	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_54	tuesparholt@gmail.com	Circular element	1	2	=	circular elements
Sample19_56	4900	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample19_56	tuesparholt@gmail.com	plasmid	8	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample19_61	4410	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample19_61	tuesparholt@gmail.com	Circular virus-like	3	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample19_62	4323	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample19_62	tuesparholt@gmail.com	plasmid	11	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample19_67	3939	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample19_67	tuesparholt@gmail.com	plasmid	15	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample19_75	3524	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample19_75	tuesparholt@gmail.com	plasmid	7	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample19_77	3416	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample19_77	tuesparholt@gmail.com	plasmid	7	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample19_78	3349	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample19_78	tuesparholt@gmail.com	plasmid	19	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample19_89	2939	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample19_89	tuesparholt@gmail.com	Circular element	19	2	=	circular elements
Sample20_1	9789	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_1	tuesparholt@gmail.com	Circular element	4	2	=	circular elements
Sample20_10	6059	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_10	tuesparholt@gmail.com	plasmid	11	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_101	1364	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_101	tuesparholt@gmail.com	Circular element	12	2	=	circular elements
Sample20_108	1284	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_108	tuesparholt@gmail.com	plasmid	15	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_11	5837	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample20_11	tuesparholt@gmail.com	Circular virus-like	6	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample20_114	1232	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_114	tuesparholt@gmail.com	Circular element	9	2	=	circular elements
Sample20_122	1175	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_122	tuesparholt@gmail.com	Circular element	1	2	=	circular elements
Sample20_124	1163	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_124	tuesparholt@gmail.com	Circular element	10	2	=	circular elements
Sample20_130	1121	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_130	tuesparholt@gmail.com	Circular element	5	2	=	circular elements
Sample20_131	1120	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_131	tuesparholt@gmail.com	Circular element	18	2	=	circular elements
Sample20_136	1085	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_136	tuesparholt@gmail.com	Circular element	20	2	=	circular elements
Sample20_145	1040	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_145	tuesparholt@gmail.com	Circular element	16	2	=	circular elements
Sample20_154	1000	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_154	tuesparholt@gmail.com	Circular element	15	2	=	circular elements
Sample20_158	970	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_158	tuesparholt@gmail.com	Circular element	11	2	=	circular elements
Sample20_16	4712	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample20_16	tuesparholt@gmail.com	Circular virus-like	13	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample20_175	902	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_175	tuesparholt@gmail.com	Circular element	8	2	=	circular elements
Sample20_20	4244	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_20	tuesparholt@gmail.com	plasmid	15	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_24	3948	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_24	tuesparholt@gmail.com	plasmid	19	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_25	3918	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_25	tuesparholt@gmail.com	plasmid	8	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_33	3336	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_33	tuesparholt@gmail.com	plasmid	3	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_37	3311	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_37	tuesparholt@gmail.com	plasmid	5	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_40	3238	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_40	tuesparholt@gmail.com	plasmid	10	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_43	3125	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_43	tuesparholt@gmail.com	plasmid	6	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_5	7767	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_5	tuesparholt@gmail.com	plasmid	12	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_58	2531	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_58	tuesparholt@gmail.com	Circular element	4	2	=	circular elements
Sample20_70	2173	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_70	tuesparholt@gmail.com	Circular element	17	2	=	circular elements
Sample20_78	1876	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_78	tuesparholt@gmail.com	Circular element	1	2	=	circular elements
Sample20_79	1855	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_79	tuesparholt@gmail.com	Circular element	5	2	=	circular elements
Sample20_80	1817	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_80	tuesparholt@gmail.com	Circular element	12	2	=	circular elements
Sample20_85	1725	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_85	tuesparholt@gmail.com	Circular element	9	2	=	circular elements
Sample20_90	1614	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample20_90	tuesparholt@gmail.com	plasmid	10	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample20_94	1464	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample20_94	tuesparholt@gmail.com	Circular element	8	2	=	circular elements
Sample6_102	3912	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_102	tuesparholt@gmail.com	plasmid	11	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_107	3843	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_107	tuesparholt@gmail.com	plasmid	2	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_110	3815	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_110	tuesparholt@gmail.com	plasmid	14	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_125	3537	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_125	tuesparholt@gmail.com	Circular element	15	2	=	circular elements
Sample6_130	3489	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_130	tuesparholt@gmail.com	plasmid	7	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_16	7001	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_16	tuesparholt@gmail.com	plasmid	7	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_171	3013	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_171	tuesparholt@gmail.com	plasmid	17	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_173	2999	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_173	tuesparholt@gmail.com	Circular element	17	2	=	circular elements
Sample6_180	2924	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_180	tuesparholt@gmail.com	plasmid	14	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_183	2905	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_183	tuesparholt@gmail.com	plasmid	12	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_186	2914	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_186	tuesparholt@gmail.com	plasmid	7	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_188	2865	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_188	tuesparholt@gmail.com	plasmid	14	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_192	2835	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_192	tuesparholt@gmail.com	plasmid	4	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_199	2797	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_199	tuesparholt@gmail.com	plasmid	7	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_203	2778	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_203	tuesparholt@gmail.com	plasmid	17	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_206	2769	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_206	tuesparholt@gmail.com	plasmid	7	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_217	2700	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_217	tuesparholt@gmail.com	Circular element	8	2	=	circular elements
Sample6_219	2685	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_219	tuesparholt@gmail.com	plasmid	8	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_224	2658	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_224	tuesparholt@gmail.com	plasmid	16	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_227	2665	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_227	tuesparholt@gmail.com	plasmid	7	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_235	2620	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_235	tuesparholt@gmail.com	plasmid	13	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_260	2496	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_260	tuesparholt@gmail.com	plasmid	17	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_273	2431	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_273	tuesparholt@gmail.com	Circular element	19	2	=	circular elements
Sample6_289	2362	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_289	tuesparholt@gmail.com	plasmid	16	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_306	2285	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_306	tuesparholt@gmail.com	plasmid	11	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_323	2201	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_323	tuesparholt@gmail.com	plasmid	8	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_33	6059	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_33	tuesparholt@gmail.com	plasmid	7	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_333	2175	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_333	tuesparholt@gmail.com	plasmid	18	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_342	2100	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_342	tuesparholt@gmail.com	plasmid	15	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_35	5936	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_35	tuesparholt@gmail.com	plasmid	20	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_355	2035	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_355	tuesparholt@gmail.com	Circular element	1	2	=	circular elements
Sample6_389	1902	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_389	tuesparholt@gmail.com	Circular element	4	2	=	circular elements
Sample6_39	5790	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_39	tuesparholt@gmail.com	plasmid	18	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_391	1899	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_391	tuesparholt@gmail.com	Circular element	18	2	=	circular elements
Sample6_40	5674	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_40	tuesparholt@gmail.com	plasmid	1	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_421	1796	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_421	tuesparholt@gmail.com	Circular element	6	2	=	circular elements
Sample6_423	1849	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_423	tuesparholt@gmail.com	Circular element	15	2	=	circular elements
Sample6_47	5367	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_47	tuesparholt@gmail.com	plasmid	3	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_476	1678	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample6_476	tuesparholt@gmail.com	Circular virus-like	6	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample6_485	1627	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_485	tuesparholt@gmail.com	plasmid	3	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_49	5285	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample6_49	tuesparholt@gmail.com	Circular virus-like	2	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample6_506	1590	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_506	tuesparholt@gmail.com	plasmid	1	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_508	1587	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_508	tuesparholt@gmail.com	plasmid	19	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_527	1550	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample6_527	tuesparholt@gmail.com	Circular virus-like	10	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample6_535	1537	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_535	tuesparholt@gmail.com	Circular element	12	2	=	circular elements
Sample6_55	5064	rat cecum	Illumina HiSeq2000 2x100nt	10239	Viruses	Sample6_55	tuesparholt@gmail.com	Circular virus-like	7	0	-	dsDNA or ssDNA circular viral sequences (viral replication of capsid/envelope gene)
Sample6_553	1502	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_553	tuesparholt@gmail.com	Circular element	4	2	=	circular elements
Sample6_564	1478	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_564	tuesparholt@gmail.com	Circular element	9	2	=	circular elements
Sample6_566	1470	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_566	tuesparholt@gmail.com	plasmid	1	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_588	1432	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_588	tuesparholt@gmail.com	plasmid	3	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_590	1430	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_590	tuesparholt@gmail.com	Circular element	7	2	=	circular elements
Sample6_608	1384	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_608	tuesparholt@gmail.com	Circular element	6	2	=	circular elements
Sample6_617	1364	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_617	tuesparholt@gmail.com	Circular element	4	2	=	circular elements
Sample6_632	1335	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_632	tuesparholt@gmail.com	Circular element	11	2	=	circular elements
Sample6_634	1332	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_634	tuesparholt@gmail.com	Circular element	8	2	=	circular elements
Sample6_670	1282	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_670	tuesparholt@gmail.com	Circular element	7	2	=	circular elements
Sample6_680	1304	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_680	tuesparholt@gmail.com	Circular element	16	2	=	circular elements
Sample6_72	4562	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_72	tuesparholt@gmail.com	Circular element	16	2	=	circular elements
Sample6_722	1210	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_722	tuesparholt@gmail.com	Circular element	12	2	=	circular elements
Sample6_74	4514	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_74	tuesparholt@gmail.com	plasmid	1	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_746	1178	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_746	tuesparholt@gmail.com	Circular element	16	2	=	circular elements
Sample6_752	1165	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_752	tuesparholt@gmail.com	Circular element	12	2	=	circular elements
Sample6_793	1106	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_793	tuesparholt@gmail.com	Circular element	7	2	=	circular elements
Sample6_823	1054	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_823	tuesparholt@gmail.com	Circular element	16	2	=	circular elements
Sample6_837	1036	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_837	tuesparholt@gmail.com	Circular element	12	2	=	circular elements
Sample6_84	4339	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_84	tuesparholt@gmail.com	Circular element	1	2	=	circular elements
Sample6_843	1028	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_843	tuesparholt@gmail.com	Circular element	6	2	=	circular elements
Sample6_863	1007	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_863	tuesparholt@gmail.com	Circular element	9	2	=	circular elements
Sample6_89	4183	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_89	tuesparholt@gmail.com	plasmid	18	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_894	976	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_894	tuesparholt@gmail.com	Circular element	9	2	=	circular elements
Sample6_936	983	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_936	tuesparholt@gmail.com	Circular element	19	2	=	circular elements
Sample6_94	4103	rat cecum	Illumina HiSeq2000 2x100nt	45202	unidentified plasmid	Sample6_94	tuesparholt@gmail.com	plasmid	12	1	+	plasmid sequences (plasmid replication, mobilization or stability genes)
Sample6_96	4006	rat cecum	Illumina HiSeq2000 2x100nt	32644	unidentified	Sample6_96	tuesparholt@gmail.com	Circular element	10	2	=	circular elements
